tgt_Y,tgt_M,tgt_D,tgt_tz,temperature,humidity,windspeed,winddirection,6hrain,6hsnow,rainprobability,raintype,seawave,skystatus,hk1_numberofturbineinuse,hk1,hk2_numberofturbineinuse,hk2
2014,10,28,4,14.6,64,3.1,79,0,0,0,0,0.5,1,2.888888889,198.55,5,845.7993333
2014,10,28,5,13.6,70,2.7,70,0,0,0,0,0.5,1,1.555555556,49.51666667,4.722222222,418.465
2014,10,28,6,12.1,70,2.3,58,5,0,20,0,0.5,3,0.555555556,28.65,3.222222222,272.8886667
2014,10,28,7,12.4,66,2.3,57,5,0,20,0,0.5,3,0.888888889,54.61666667,2.777777778,375.578
2014,10,29,0,16.200001,55,2.7,66,0,0,20,0,0.5,3,0,0,0.222222222,6.363
2014,10,29,1,19,50,3.7,65,0,0,20,0,0.5,3,0,0,0,0
2014,10,29,2,19.9,50,3.6,59,0,0,20,0,0,3,0.555555556,15.78333333,2.444444444,263.7113333
2014,10,29,3,17.700001,55,4.4,84,0,0,20,0,0,3,1.555555556,82.12777778,4.333333333,561.0406667
2014,10,29,4,16.1,62,2.6,109,0,0,20,0,0,3,0.222222222,2.7,0.833333333,47.046
2014,10,29,5,15.4,66,2.4,95,0,0,20,0,0,3,0,0,0,0
2014,10,29,6,14.5,66,2,137,0,0,20,0,0,3,0,0,0,0
2014,10,29,7,14.7,65,2.6,111,0,0,20,0,0,3,0.888888889,99.60555556,3.444444444,583.3633333
2014,10,30,0,17.5,60,2.7,107,0,0,20,0,0,3,0.611111111,42.31111111,1.222222222,435.113
2014,10,30,1,19.799999,60,2.7,122,0,0,30,0,0.5,4,0.611111111,111.9944444,1.5,486.7506667
2014,10,30,2,20.799999,61,3.8,104,0,0,30,0,0,4,2.333333333,577.5333333,4.944444444,2649.397
2014,10,30,3,18.9,66,4.2,95,0,0,30,0,0.5,4,0.222222222,4.611111111,2.277777778,257.617
2014,10,30,4,17.9,71,3,89,0,0,60,1,0.5,4,0.611111111,6.866666667,2.222222222,202.4646667
2014,10,30,5,17.799999,76,3.1,107,0,0,60,1,0.5,4,2.944444444,439.3611111,5,1579.793
2014,10,30,6,17,81,3.3,74,0,0,70,1,0.5,4,3,1502.811111,5,4471.103
2014,10,30,7,17,81,3.6,98,0,0,80,1,0.5,4,3,1332.738889,5,4169.324667
2014,10,31,0,19.1,85,4.3,107,1,0,70,1,0.5,4,3,1013.138889,5,4675.718
2014,10,31,1,21.200001,85,4,110,1,0,70,1,0.5,4,3,2789.111111,5,7971.372
2014,10,31,2,20.9,85,5.7,228,0,0,60,1,0.5,4,3,2828.388889,5,7664.308
2014,10,31,3,19.9,90,6.2,224,0,0,60,1,0.5,4,3,2428.416667,5,8272.209667
2014,10,31,4,19.1,90,4.2,259,0,0,70,1,0.5,4,3,2342.627778,5,6771.104
2014,10,31,5,17.9,90,3.5,269,0,0,70,1,0.5,4,2,1181.822222,4.055555556,3489.023
2014,10,31,6,18,90,3.4,273,1,1,60,1,0.5,4,0,0,0,0
2014,10,31,7,18,90,4.2,272,1,1,30,0,0.5,4,0,0,1.777777778,51.583
2014,11,1,0,19,90,4.7,324,1,1,30,0,0.5,4,0,0,0.111111111,4.008333333
2014,11,1,1,20.4,85,4.7,1,1,1,20,0,0.5,3,0.111111111,2.955555556,0.944444444,60.91833333
2014,11,1,2,19.9,81,5.5,354,,,20,0,0.5,3,2.333333333,437.9277778,4.722222222,1095.441333
2014,11,1,3,16.799999,80,7.8,353,,,20,0,0.5,3,3,1243.95,5,2938.331333
2014,11,1,4,16.9,86,6,353,,,20,0,0.5,3,3,1535.427778,5,3671.065
2014,11,1,5,16.200001,86,6,353,,,20,0,0.5,3,3,1898.216667,4.166666667,3919.557
2014,11,1,6,15.5,86,5.8,323,,,20,0,0.5,3,3,2279.1,4,4855.839667
2014,11,1,7,15.6,86,6.8,309,,,20,0,0.5,3,3,2189.911111,4.111111111,4438.993
2014,11,2,0,17,81,7.3,315,,,30,0,1,3,3,1138.522222,5,2671.632667
2014,11,2,1,17.299999,81,8,315,,,58,1,1.5,4,3,1086.355556,5,2308.494333
2014,11,2,2,15.2,71,15.5,307,,,30,0,1.5,3,2.888888889,502.7888889,5,1471.631667
2014,11,2,3,15,67,13.5,334,,,20,0,2,3,3,4004.761111,5,12062.44267
2014,11,2,4,14,60,14.6,326,,,20,0,2.5,3,3,4494.833333,4.833333333,12172.00967
2014,11,2,5,12.7,55,14.1,333,,,20,0,2.5,3,3,4560.472222,4.833333333,14314.37533
2014,11,2,6,11.6,55,13.4,346,,,20,0,2,3,3,4560.266667,5,14752.92733
2014,11,2,7,11.6,55,11,344,,,20,0,2,3,3,4539.894444,5,14116.55833
2014,11,3,0,14,50,10.6,344,,,20,0,1.5,3,3,4505.705556,5,14143.43867
2014,11,3,1,14.9,45,9.5,342,,,20,0,1.5,3,3,4540.283333,5,14415.43033
2014,11,3,2,15.1,45,8.9,337,,,20,0,1.5,3,2.944444444,4264.361111,5,13241.535
2014,11,3,3,14.1,50,8.8,332,,,20,0,1,3,2.944444444,4124.716667,5,12334.32733
2014,11,3,4,12.7,55,7.7,6,,,20,0,1,3,3,4284.222222,4,9603.653
2014,11,3,5,12.5,60,6.6,3,,,10,0,1,2,3,3623.483333,5,9838.963667
2014,11,3,6,11.6,60,5.2,17,,,10,0,1,2,3,3407.383333,5,8345.318
2014,11,3,7,11.4,60,4.1,20,,,10,0,0.5,2,3,2467.644444,4.944444444,6145.168
2014,11,4,0,14,51,4.1,24,,,10,0,0.5,2,3,1883.844444,4,3917.317
2014,11,4,1,16.1,46,3,34,,,10,0,0.5,2,1.777777778,82.97222222,3.055555556,455.4476667
2014,11,4,2,16.299999,46,4.1,31,,,0,0,0.5,1,1.833333333,127.6444444,3.833333333,922.7466667
2014,11,4,3,13.7,57,4.3,45,,,0,0,0.5,1,2.611111111,352,4.611111111,1382.264667
2014,11,4,4,12.4,63,3.2,48,,,0,0,0.5,1,3,555.3777778,4.666666667,1646.49
2014,11,4,5,11.7,66,2.8,66,,,0,0,0.5,1,3,605.7166667,4.555555556,1551.820333
2014,11,4,6,9.5,66,3.3,49,,,0,0,0.5,1,1.888888889,95.38333333,4.666666667,661.549
2014,11,4,7,9.5,66,3.9,25,,,0,0,0.5,1,1,37.43888889,4.055555556,383.0693333
2014,11,5,0,15.1,61,3.4,9,,,0,0,0.5,1,0.111111111,2.233333333,3.888888889,318.7053333
2014,11,5,1,16.9,50,3,358,,,10,0,0.5,2,2,215.05,4.888888889,975.099
2014,11,5,2,17.200001,50,4.3,3,,,10,0,0.5,2,1.777777778,144.1666667,3.777777778,561.1413333
2014,11,5,3,15.1,61,5,8,,,10,0,0.5,2,0.166666667,1.027777778,0.444444444,12.61966667
2014,11,5,4,13.6,66,4.6,10,,,10,0,0.5,2,0.666666667,24.09444444,3.555555556,217.8073333
2014,11,5,5,13.4,66,4,5,,,10,0,0.5,2,1.944444444,248.5166667,4.5,1018.780333
2014,11,5,6,12,74,3.2,351,,,20,0,0.5,3,2.388888889,600.3444444,5,1917.495333
2014,11,5,7,12.4,72,6.2,349,,,20,0,0.5,3,1.5,50.55555556,4.777777778,565.1243333
2014,11,6,0,16,67,4.1,351,,,20,0,1,3,0.444444444,11.59444444,3.166666667,244.5446667
2014,11,6,1,17.9,64,5.2,349,,,20,0,0.5,3,2.5,691.4555556,3.888888889,1560.819
2014,11,6,2,17.9,64,5.1,345,,,20,0,0.5,3,3,1929.361111,4.555555556,4645.558
2014,11,6,3,16,66,5.5,345,,,10,0,0.5,2,2.444444444,2263.15,5,6711.121
2014,11,6,4,14.7,73,5.4,357,,,10,0,0.5,2,2,1969.966667,5,6769.800667
2014,11,6,5,13.8,77,6.2,357,,,10,0,0.5,2,2,2021.466667,5,6823.734667
2014,11,6,6,13.7,77,6.8,355,,,10,0,1,2,2.388888889,2389.433333,4.944444444,7235.921667
2014,11,6,7,12.8,75,6.9,353,,,10,0,1,2,3,2577.916667,5,6578.771667
2014,11,7,0,15,65,5.8,353,,,10,0,1,2,3,3428.666667,5,8734.469
2014,11,7,1,15.9,60,5.1,4,,,10,0,1,2,3,3577.838889,5,8994.907667
2014,11,7,2,16.700001,57,5.5,1,,,20,0,1,2,3,3958.311111,5,11155.20433
2014,11,7,3,14.1,62,5.3,1,,,20,0,1,3,2.666666667,1955.2,5,5424.729667
2014,11,7,4,13.4,72,5,7,,,20,0,1,3,2,702.9555556,5,3014.670667
2014,11,7,5,13,81,4.8,10,,,20,0,1,3,1.777777778,692.5944444,5,3252.263
2014,11,7,6,12.7,81,4.8,13,,,20,0,0.5,3,2.388888889,1135.061111,5,3768.589333
2014,11,7,7,12.7,81,4,15,,,20,0,0.5,3,2.5,341.2111111,5,1245.893667
2014,11,8,0,13.9,71,3.9,20,,,30,0,0.5,4,1.166666667,103.4555556,4.166666667,615.8173333
2014,11,8,1,15,70,4.4,31,,,51,1,0.5,4,0.444444444,10.70555556,2.722222222,143.838
2014,11,8,2,14.1,85,4.4,48,,,60,1,0.5,4,1.722222222,87.26666667,4.888888889,878.652
2014,11,8,3,13.7,84,4,47,,,60,1,0.5,4,0,0,0.166666667,3.228666667
2014,11,8,4,13.1,90,3.4,5,,,60,1,0.5,4,0,0,0,0
2014,11,8,5,13.1,90,2.7,3,,,60,1,0.5,4,0,0,2.111111111,137.9906667
2014,11,8,6,12.7,90,4.4,8,,,29,0,0.5,4,0.5,8.944444444,4.944444444,485.4466667
2014,11,8,7,12.8,85,5.7,16,,,30,0,0.5,4,2.055555556,183.4,4.833333333,751.0263333
2014,11,9,0,14,65,6.1,19,,,20,0,1.5,3,3,652.0166667,5,1802.292333
2014,11,9,1,14.9,60,6.4,17,,,10,0,1.5,2,3,2127.288889,5,5209.294667
2014,11,9,2,14.8,61,6.9,17,,,10,0,1.5,2,3,3665.65,5,10089.305
2014,11,9,3,14,65,7.2,18,,,10,0,1.5,2,3,4252.35,5,12236.08333
2014,11,9,4,12.8,70,7,19,,,20,0,1,3,2.888888889,4216.138889,5,12885.12533
2014,11,9,5,12.4,76,6.3,18,,,20,0,1,3,2.833333333,3411.772222,5,9494.313667
2014,11,9,6,11.8,76,6.3,21,,,20,0,1,3,3,2907.411111,5,7279.267667
2014,11,9,7,11.4,77,6.8,20,,,20,0,1,3,3,3264.361111,5,8268.413
2014,11,10,0,13.9,70,6.7,21,,,20,0,1,3,3,3163.288889,5,8026.920667
2014,11,10,1,15.8,60,6.4,21,,,10,0,0.5,2,3,3329.916667,4.166666667,7256.549333
2014,11,10,2,15.7,61,6.2,15,,,10,0,1,2,3,3295.594444,4,6944.598667
2014,11,10,3,14,66,6.1,16,,,10,0,1,2,2.611111111,1222.238889,4.388888889,3111.219
2014,11,10,4,13.4,62,5.7,10,,,10,0,1,2,2,776.6277778,5,3093.584333
2014,11,10,5,12.4,66,6,15,,,10,0,0.5,2,2,827.9277778,4.5,3154.514667
2014,11,10,6,12.2,69,4.5,349,,,10,0,0.5,2,2.111111111,371.9944444,5,1841.644
2014,11,10,7,10.8,72,5,355,,,10,0,0.5,2,2.333333333,144.85,5,968.9593333
2014,11,11,0,13.7,63,5,3,,,20,0,0.5,3,2.388888889,226.6277778,5,1316.338333
2014,11,11,1,15.6,51,6,355,,,20,0,0.5,3,1.388888889,62.75,5,647.4486667
2014,11,11,2,15.7,51,6,342,,,20,0,0.5,3,2.111111111,449.8944444,5,1444.386667
2014,11,11,3,14,61,6.1,330,,,20,0,0.5,3,3,848.9388889,5,2333.782
2014,11,11,4,13.5,66,7.5,310,,,20,0,0.5,3,2.944444444,446.2555556,4.777777778,1334.817
2014,11,11,5,13.8,71,7.6,311,,,20,0,0.5,3,1.944444444,430.2611111,4.222222222,1392.758333
2014,11,11,6,14.1,71,8.2,291,,,20,0,1,3,1.166666667,343.0555556,4.888888889,2092.151667
2014,11,11,7,14.5,76,8.9,293,,,20,0,1,3,3,686.5166667,5,1573.133667
2014,11,12,0,15.6,80,10.8,314,,,60,1,1.5,4,3,988.8611111,5,2708.909333
2014,11,12,1,15.1,79,11.8,309,,,20,0,2,3,3,3473.683333,5,9405.323
2014,11,12,2,14,70,13.8,312,,,20,0,2.5,3,3,4294.572222,5,12702.33433
2014,11,12,3,13,61,14.1,304,,,20,0,2.5,3,3,4490.655556,5,13890.39067
2014,11,12,4,11.6,64,14.4,322,,,20,0,2.5,3,2.888888889,4181.933333,5,13768.82533
2014,11,12,5,10.6,70,14.3,334,,,20,0,2.5,3,3,4410.233333,5,13079.005
2014,11,12,6,10.1,69,14.1,335,,,20,0,2.5,3,3,4556.538889,5,14925.921
2014,11,12,7,9.8,66,13.2,334,,,20,0,2.5,3,3,4560.744444,5,14642.56033
2014,11,13,0,9.7,61,12.6,339,,,20,0,2,3,3,4466.016667,5,13708.31933
2014,11,13,1,10,60,11.9,328,,,20,0,2,3,3,4553.288889,5,14797.883
2014,11,13,2,11,60,10.2,325,,,20,0,1.5,3,3,4317.572222,5,13292.55233
2014,11,13,3,10,61,7.3,324,,,20,0,1.5,3,2.055555556,2406.155556,5,9398.376
2014,11,13,4,9.2,62,7.8,328,,,30,0,1.5,3,2.555555556,2417.422222,5,6796.154667
2014,11,13,5,9,66,6.6,320,,,30,0,1.5,3,1.888888889,1579.405556,5,6762.946
2014,11,13,6,8,66,6.3,314,,,30,0,1,3,3,2824.133333,5,6459.297333
2014,11,13,7,8.9,57,6.3,315,,,30,0,1,3,3,2461.061111,5,5564.189
2014,11,14,0,11.8,55,7.4,338,,,20,0,1,3,3,2068.983333,5,4653.469
2014,11,14,1,12.6,52,6,315,,,20,0,1,3,2.944444444,648.1888889,5,1599.616333
2014,11,14,2,14.1,52,6.2,322,,,20,0,1,3,2.166666667,155.4111111,5,659.0413333
2014,11,14,3,11.7,54,6.2,325,,,20,0,1.5,3,2.277777778,325.7555556,4.944444444,1352.182
2014,11,14,4,10.3,59,5.7,341,,,20,0,0.5,3,2.722222222,2006.455556,5,5468.525667
2014,11,14,5,9.3,59,5.7,343,,,10,0,0.5,2,2.333333333,1357.372222,4.166666667,3246.963667
2014,11,14,6,8.4,59,6,358,,,10,0,0.5,2,3,1679.655556,5,3560.053667
2014,11,14,7,8.4,59,5,5,,,10,0,0.5,2,3,1299.316667,5,2830.654667
2014,11,15,0,12.3,50,4.5,21,,,10,0,0.5,2,3,644.0111111,5,1609.849
2014,11,15,1,14,50,4.5,25,,,10,0,0.5,2,3,530.4944444,5,1547.854333
2014,11,15,2,14.3,50,3.8,18,,,20,0,0.5,3,0.555555556,68.67222222,2.5,262.179
2014,11,15,3,11.6,51,4.5,37,,,20,0,0.5,3,1.111111111,23.86666667,2.944444444,217.3323333
2014,11,15,4,10.3,57,4.2,36,,,20,0,0.5,3,1.722222222,150.4222222,4.222222222,596.0643333
2014,11,15,5,10.2,57,4.2,40,,,20,0,0.5,3,3,927.8333333,5,2448.487
2014,11,15,6,10.4,57,4.1,33,,,20,0,0.5,4,2.833333333,539.35,5,1973.598
2014,11,15,7,10.3,70,4.4,49,,,20,0,0.5,4,2.444444444,518.8333333,5,2077.412
2014,11,16,0,11.8,64,4.6,72,,,20,0,0.5,4,1.555555556,158.5444444,4.611111111,905.16
2014,11,16,1,13.8,66,4.8,104,,,30,0,0,4,2.222222222,262.7388889,4.722222222,1237.765
2014,11,16,2,13.7,71,4,109,,,30,0,0.5,4,2.611111111,350.0333333,5,1682.559333
2014,11,16,3,12.9,76,4.5,119,,,30,0,0.5,4,1.777777778,245.0833333,3.777777778,1106.655667
2014,11,16,4,12.8,76,4.3,322,,,30,0,0.5,4,0,0,0,0
2014,11,16,5,12.6,86,6.6,280,,,60,1,0.5,4,0,0,0,0
2014,11,16,6,12.1,85,7.1,312,,,60,1,0.5,4,0,0,0,0
2014,11,16,7,12.3,75,6.8,321,,,30,0,1,4,0,0,0,0
2014,11,17,0,14,66,6.7,327,,,30,0,1,3,1,53.35555556,1.833333333,224.4393333
2014,11,17,1,13.9,56,6.6,357,,,39,0,1,3,3,1238.722222,5,2897.045333
2014,11,17,2,12.9,51,8.1,351,,,30,0,1,3,3,1241.861111,5,2832.012667
2014,11,17,3,12.1,61,8.6,352,,,30,0,1,3,3,1175.466667,5,3164.821333
2014,11,17,4,11.4,62,8.6,354,,,20,0,1,3,3,3460.016667,4.944444444,9211.209
2014,11,17,5,10.7,67,8.4,353,,,20,0,1,3,3,3471.044444,5,8622.998667
2014,11,17,6,9.7,67,8.5,353,,,10,0,1.5,2,3,4252.494444,5,12262.54967
2014,11,17,7,9.7,64,8.4,353,,,10,0,1.5,2,3,4286.75,4.944444444,12582.75633
2014,11,18,0,11.6,50,8.4,351,,,20,0,1.5,3,3,4118.505556,5,12180.08433
2014,11,18,1,12.6,50,8.2,350,,,20,0,1,3,3,4026.488889,5,11768.04833
2014,11,18,2,13,51,7.5,352,,,20,0,1,3,3,4053.805556,5,11719.275
2014,11,18,3,11.6,56,6.8,360,,,10,0,1,2,3,3167.494444,5,8261.179667
2014,11,18,4,10.1,56,6.7,8,,,10,0,1,2,3,2723.166667,5,7232.915667
2014,11,18,5,9.3,61,6.2,12,,,10,0,1,2,3,3052.372222,5,8136.795
2014,11,18,6,8.6,61,6.3,12,,,10,0,1,2,3,2585.111111,5,6628.921667
2014,11,18,7,8.3,56,6.3,17,,,10,0,1,2,3,2668.672222,5,6697.356333
2014,11,19,0,10.6,46,6.4,18,,,10,0,0.5,2,3,2141.761111,5,5449.836333
2014,11,19,1,13.1,40,5.7,20,,,10,0,0.5,2,2.888888889,1080.038889,5,3672.766667
2014,11,19,2,13,41,4.8,24,,,10,0,0.5,2,3,753.7277778,5,3209.87
2014,11,19,3,11.4,42,5,17,,,20,0,0.5,3,2.888888889,859.4444444,5,2887.563667
2014,11,19,4,9.9,55,5.4,14,,,20,0,0.5,3,3,885.6333333,5,2356.252667
2014,11,19,5,9.4,62,5.6,353,,,20,0,0.5,3,3,976.5388889,5,2703.210667
2014,11,19,6,7.9,60,4.8,350,,,20,0,0.5,3,1.611111111,143.7388889,3.833333333,598.9833333
2014,11,19,7,8,60,4.2,8,,,20,0,0.5,3,0.555555556,9.127777778,3.444444444,235.4803333
2014,11,20,0,11.8,55,4.7,13,,,10,0,0.5,2,0,0,1.333333333,44.06433333
2014,11,20,1,15,51,4.6,6,,,10,0,0.5,2,1.444444444,49.63333333,4.055555556,459.9606667
2014,11,20,2,14.7,51,4.5,327,,,0,0,0.5,1,0.222222222,1.822222222,2.055555556,110.1193333
2014,11,20,3,12.8,62,4.8,351,,,0,0,0.5,1,0.833333333,17.82222222,4.888888889,467.9453333
2014,11,20,4,11.5,67,3.9,42,,,0,0,0.5,1,0.888888889,13.74444444,3.777777778,244.3946667
2014,11,20,5,11.1,78,3.9,45,,,0,0,0.5,1,0.111111111,0.866666667,2.388888889,106.002
2014,11,20,6,9.2,78,4.4,30,,,10,0,0.5,2,0,0,1.222222222,59.078
2014,11,20,7,9.5,78,4.4,40,,,10,0,0.5,2,0,0,0.555555556,17.92766667
2014,11,21,0,14.3,57,2.1,247,,,20,0,0.5,3,0,0,0,0
2014,11,21,1,17,55,3.9,348,,,20,0,0.5,3,1.222222222,28.18333333,4.388888889,493.321
2014,11,21,2,16.9,56,3.4,4,,,20,0,0.5,3,0.166666667,2.872222222,1.611111111,134.092
2014,11,21,3,15.4,62,3.7,25,,,20,0,0.5,3,0,0,0,0
2014,11,21,4,13.1,62,4.7,109,,,10,0,0.5,2,0,0,0.111111111,1.408
2014,11,21,5,12.3,67,3.4,135,,,10,0,0.5,2,0.277777778,5.822222222,2.166666667,134.5076667
2014,11,21,6,11.2,66,1.9,114,,,10,0,0.5,2,0.222222222,1.972222222,1.111111111,88.219
2014,11,21,7,11.5,66,2.3,46,,,10,0,0.5,1,1.222222222,74.61666667,3.5,458.9633333
2014,11,22,0,14.1,56,3,113,,,10,0,0.5,2,2.833333333,421,5,1351.987667
2014,11,22,1,19,51,3.3,64,,,10,0,0.5,2,1.611111111,66.98333333,5,682.1243333
2014,11,22,2,20,51,2.6,19,,,10,0,0.5,2,2.055555556,167.7444444,4.555555556,717.543
2014,11,22,3,15.7,62,4.5,54,,,10,0,0.5,2,1.222222222,77.50555556,2.777777778,407.0396667
2014,11,22,4,14.6,71,4.2,57,,,20,0,0.5,3,0,0,0.611111111,19.26166667
2014,11,22,5,13,67,3.8,62,,,20,0,0.5,3,1.833333333,791.5944444,4,2291.352667
2014,11,22,6,13.6,67,3.2,43,,,20,0,0.5,3,3,1192.644444,5,4310.834
2014,11,22,7,13.4,62,3.9,34,,,20,0,0.5,3,1.666666667,327.4166667,3.611111111,1454.164
2014,11,23,0,15.8,61,4.6,43,,,20,0,0.5,3,0.944444444,54.12222222,2.333333333,497.465
2014,11,23,1,19,70,4.2,36,,,30,0,0.5,3,1.833333333,201.7444444,5,1514.25
2014,11,23,2,19.1,67,5.5,72,,,30,0,0.5,3,2.277777778,369.9611111,5,2355.423667
2014,11,23,3,16.799999,69,4.6,91,,,20,0,0.5,3,0.277777778,29.66111111,0.944444444,189.99
2014,11,23,4,14.9,76,4.1,89,,,20,0,0.5,3,0.777777778,33.04444444,2.833333333,259.8836667
2014,11,23,5,14.4,81,4.1,104,,,20,0,0.5,3,0.111111111,3.827777778,0.5,20.02366667
2014,11,23,6,14.8,85,3.9,116,,,30,0,0,4,2.111111111,521.3166667,4.055555556,1755.680333
2014,11,23,7,14.4,85,4.5,90,,,30,0,0,4,2.5,459.7833333,4.333333333,1809.465333
2014,11,24,0,16.9,75,5.1,92,,,30,0,0.5,4,2.888888889,488.3888889,4,1752.653333
2014,11,24,1,18.799999,77,6,85,,,49,1,0.5,4,3,1414.372222,4,3900.116
2014,11,24,2,19.200001,82,7.1,141,,,60,1,0.5,4,3,1743.177778,4,4481.379333
2014,11,24,3,18.200001,85,7.1,149,,,60,1,0.5,4,3,1836.583333,4,4368.397
2014,11,24,4,17.200001,90,8.2,278,,,70,1,1,4,3,2395.811111,4,6271.200333
2014,11,24,5,15,90,8,2,,,70,1,1.5,4,3,2235.961111,4,6636.882333
2014,11,24,6,14.2,87,9,357,,,58,1,2,4,2.944444444,2039.572222,3.888888889,4970.016333
2014,11,24,7,13.7,83,8.5,7,,,30,0,1.5,4,3,2841.211111,3.777777778,6448.613333
2014,11,25,0,14.1,78,8.8,35,,,29,0,1.2,4,3,4353.611111,3,7973.342
2014,11,25,1,14.7,73,7.9,31,,,30,0,1,4,3,4496.011111,2.444444444,6849.658667
2014,11,25,2,14.7,84,6.2,32,,,30,0,0.9,4,2.944444444,4357.45,2.277777778,6370.015
2014,11,25,3,13.9,81,6.4,42,,,30,0,0.9,4,3,2938.311111,3.666666667,6969.685
2014,11,25,4,14,86,6.9,54,,,30,0,1,4,2.888888889,2564.233333,4,6644.598667
2014,11,25,5,13.8,87,7.5,56,,,30,0,1,4,3,1833.577778,4,4572.204333
2014,11,25,6,12.9,87,6.6,67,,,30,0,1,4,2.222222222,257.3277778,3.777777778,1067.666667
2014,11,25,7,12.4,87,6,39,,,60,1,0.5,4,1.833333333,133.9444444,4.777777778,829.6503333
2014,11,26,0,14,82,5.1,46,,,60,1,0.5,4,0.388888889,15.61666667,3.722222222,388.7216667
2014,11,26,1,15,76,4.2,48,,,60,1,0.5,4,0,0,0.5,34.19566667
2014,11,26,2,15,68,4.4,32,,,20,0,0.5,4,0.333333333,39.78888889,1.611111111,235.2426667
2014,11,26,3,13.6,65,4.5,32,,,20,0,0.5,3,2.722222222,963.4166667,5,3879.632333
2014,11,26,4,13.3,75,6.3,358,,,10,0,0.5,2,2.722222222,539.1388889,4.944444444,1894.679333
2014,11,26,5,12.2,76,3.3,17,,,10,0,0.5,2,0.944444444,26.18888889,3.333333333,196.3056667
2014,11,26,6,11.1,80,1.9,38,,,10,0,0.5,2,2.777777778,203.2,4.888888889,802.4713333
2014,11,26,7,11.6,75,1.9,34,,,10,0,0.5,2,0.444444444,23.74444444,3.222222222,198.28
2014,11,27,0,13.2,72,3.2,24,,,10,0,0.5,2,0.444444444,11.77777778,4,278.3766667
2014,11,27,1,16.1,65,3.4,28,,,10,0,0.5,2,1.5,58.39444444,4.333333333,491.8276667
2014,11,27,2,16.5,65,4.7,27,,,10,0,0.5,2,1.333333333,125.9388889,4.222222222,809.177
2014,11,27,3,14.5,73,4.3,47,,,10,0,0.5,2,0.277777778,12.16111111,1.333333333,107.1853333
2014,11,27,4,14.2,75,3.6,89,,,20,0,0.5,3,1,22.59444444,3.222222222,170.5076667
2014,11,27,5,13.9,75,3.6,96,,,20,0,0.5,3,1.333333333,56.45555556,3.944444444,399.4073333
2014,11,27,6,14.2,81,4,140,,,30,0,0.5,4,0.388888889,12.07777778,3.388888889,333.6686667
2014,11,27,7,15.5,82,4.7,112,,,30,0,0.5,4,2.055555556,389.6833333,4.722222222,1662.448667
2014,11,28,0,17.9,80,7,146,,,60,1,1,4,3,1623.505556,5,4156.694667
2014,11,28,1,19.5,86,7.3,165,,,70,1,1,4,3,2785,5,6817.006667
2014,11,28,2,18.1,81,7,270,,,30,0,1,4,3,3608.977778,4.222222222,8331.135667
2014,11,28,3,17.1,81,7.6,254,,,30,0,1,4,3,3569.822222,4.944444444,10496.07567
2014,11,28,4,15.6,86,7.6,316,,,30,0,1,4,2.277777778,2421.65,5,8454.737333
2014,11,28,5,14.7,86,7.6,315,,,20,0,1,4,2.722222222,2533.227778,5,7733.042
2014,11,28,6,13.6,86,6.3,333,,,20,0,1.5,3,3,1837.311111,5,4373.391
2014,11,28,7,13.7,85,6.9,345,,,20,0,1,3,2.833333333,3178.655556,5,7848.075667
2014,11,29,0,13.9,66,6,2,,,20,0,1,3,3,2673.777778,5,6144.239
2014,11,29,1,14.9,60,5.3,14,,,20,0,1,3,3,2709.177778,5,6403.891667
2014,11,29,2,15,56,5,19,,,20,0,1,3,3,2247.8,5,5714.551667
2014,11,29,3,14.1,61,4.3,29,,,20,0,1,3,3,2662.622222,5,6763.971667
2014,11,29,4,12.8,66,4.3,57,,,10,0,0.5,3,3,2128.027778,5,5834.749
2014,11,29,5,12.9,71,4.3,111,,,20,0,0.5,4,3,1092.911111,5,3481.091
2014,11,29,6,12.3,76,4.3,118,,,30,0,0.5,4,1.666666667,174.5055556,4.333333333,928.6836667
2014,11,29,7,13.5,86,5.4,123,,,60,1,0.5,4,0.944444444,44.61666667,2.722222222,415.6753333
2014,11,30,0,16.9,71,7.6,122,,,60,1,0.5,4,2.055555556,1165.766667,3.722222222,3304.382333
2014,11,30,1,18.299999,67,7.6,161,,,70,1,0.5,4,3,3629.666667,5,11100.76233
2014,11,30,2,18.1,65,10.4,248,,,30,0,0.5,4,2.5,2309.85,4.666666667,7124.463667
2014,11,30,3,15.9,65,10.6,287,,,30,0,0.5,4,2.166666667,260.2888889,4.166666667,1028.742
2014,11,30,4,14.2,64,11.8,326,,,30,0,1.5,4,2.944444444,556.9277778,4.944444444,1753.718333
2014,11,30,5,13,64,11.9,323,,,30,0,2,4,3,1452.8,5,3207.752333
2014,11,30,6,12.2,84,11.9,320,,,21,0,2.5,3,3,3644.488889,5,10413.34733
2014,11,30,7,11.1,84,13.2,314,,,60,1,2.5,3,2.666666667,4012.011111,5,14965.908
2014,12,1,0,10,78,13.2,307,,,20,0,3,3,3,4561.194444,5,14895.85933
2014,12,1,1,7.9,75,14.4,306,,,20,0,4,3,3,4554.022222,4.444444444,13200.594
2014,12,1,2,6.9,78,16.9,316,,,21,0,3.5,3,3,4556.261111,4.555555556,13580.53233
2014,12,1,3,5.9,79,17.799999,331,,,30,0,4,3,2.944444444,4398.772222,5,14956.83933
2014,12,1,4,5,86,15.7,328,,,60,2,3.5,3,3,4551.761111,4.833333333,14357.02133
2014,12,1,5,4.7,86,15.5,323,,,60,2,3.5,3,3,4549.961111,4.944444444,14823.30633
